 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20170617        0.400000E+00        0.447159E+01        0.238511E+02        0.144445E+02        0.126615E+03        0.126615E+02        0.126615E+04        0.250000E+01        0.600000E+01        0.702223E-02        0.374441E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.719526E-01        0.400007E-01        0.242441E-02        0.100245E-02        0.206659E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.242441E-02        0.112142E-10        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.723536E-01        0.000000E+00        0.126615E-03        0.126615E-03        0.000000E+00        0.000000E+00        0.105013E-02        0.000000E+00        0.100000E+01
  20170618        0.400000E+00        0.468094E+01        0.256761E+02        0.155996E+02        0.127796E+03        0.127796E+02        0.127796E+04        0.250000E+01        0.600000E+01        0.706583E-02        0.375021E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.730067E-01        0.400007E-01        0.243946E-02        0.101180E-02        0.206373E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.243945E-02        0.261100E-10        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.734136E-01        0.000000E+00        0.127796E-03        0.127796E-03        0.000000E+00        0.000000E+00        0.130541E-02        0.000000E+00        0.100000E+01
  20170619        0.400000E+00        0.482682E+01        0.270313E+02        0.164413E+02        0.128209E+03        0.128209E+02        0.128209E+04        0.250000E+01        0.600000E+01        0.708104E-02        0.375223E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.733766E-01        0.400007E-01        0.244471E-02        0.101507E-02        0.206274E+00        0.128370E+01        0.105475E-01        0.218489E-04        0.501060E-03        0.103794E-05        0.244470E-02        0.494591E-10        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.737855E-01        0.000000E+00        0.128209E-03        0.128209E-03        0.000000E+00        0.000000E+00        0.151869E-02        0.000000E+00        0.100000E+01
  20170620        0.400000E+00        0.497815E+01        0.284417E+02        0.173160E+02        0.128571E+03        0.128571E+02        0.128571E+04        0.250000E+01        0.600000E+01        0.709437E-02        0.375399E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.737016E-01        0.400007E-01        0.244931E-02        0.101794E-02        0.206187E+00        0.128370E+01        0.105475E-01        0.218488E-04        0.501060E-03        0.103794E-05        0.244929E-02        0.965310E-10        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.741123E-01        0.000000E+00        0.128571E-03        0.128571E-03        0.000000E+00        0.000000E+00        0.176760E-02        0.000000E+00        0.100000E+01
  20170621        0.400000E+00        0.512221E+01        0.295848E+02        0.180647E+02        0.129663E+03        0.129663E+02        0.129663E+04        0.250000E+01        0.600000E+01        0.713447E-02        0.375928E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.746844E-01        0.400007E-01        0.246316E-02        0.102658E-02        0.205927E+00        0.128370E+01        0.105475E-01        0.218487E-04        0.501060E-03        0.103794E-05        0.246312E-02        0.163010E-09        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.751006E-01        0.000000E+00        0.129663E-03        0.129663E-03        0.000000E+00        0.000000E+00        0.200152E-02        0.000000E+00        0.100000E+01
  20170622        0.400000E+00        0.522503E+01        0.305758E+02        0.186724E+02        0.129715E+03        0.129715E+02        0.129715E+04        0.250000E+01        0.600000E+01        0.713638E-02        0.375954E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.747315E-01        0.400007E-01        0.246382E-02        0.102699E-02        0.205914E+00        0.128370E+01        0.105475E-01        0.218484E-04        0.501060E-03        0.103794E-05        0.246375E-02        0.262812E-09        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.751480E-01        0.000000E+00        0.129715E-03        0.129715E-03        0.000000E+00        0.000000E+00        0.221326E-02        0.000000E+00        0.100000E+01
  20170623        0.400000E+00        0.519615E+01        0.313544E+02        0.189357E+02        0.125596E+03        0.125596E+02        0.125596E+04        0.250000E+01        0.600000E+01        0.698449E-02        0.373937E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.710470E-01        0.400007E-01        0.241138E-02        0.994379E-03        0.206907E+00        0.128370E+01        0.105475E-01        0.218480E-04        0.501060E-03        0.103794E-05        0.241127E-02        0.429677E-09        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.714430E-01        0.000000E+00        0.125596E-03        0.125596E-03        0.000000E+00        0.000000E+00        0.233760E-02        0.000000E+00        0.100000E+01
  20170624        0.400000E+00        0.530969E+01        0.322435E+02        0.195188E+02        0.126462E+03        0.126462E+02        0.126462E+04        0.250000E+01        0.600000E+01        0.701656E-02        0.374365E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.718161E-01        0.400007E-01        0.242245E-02        0.100124E-02        0.206696E+00        0.128370E+01        0.105475E-01        0.218475E-04        0.501060E-03        0.103794E-05        0.242229E-02        0.648870E-09        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.722163E-01        0.000000E+00        0.126462E-03        0.126462E-03        0.000000E+00        0.000000E+00        0.256517E-02        0.000000E+00        0.100000E+01
  20170625        0.400000E+00        0.546918E+01        0.332818E+02        0.202543E+02        0.128416E+03        0.128416E+02        0.128416E+04        0.250000E+01        0.600000E+01        0.708865E-02        0.375323E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.735622E-01        0.400007E-01        0.244734E-02        0.101671E-02        0.206224E+00        0.128370E+01        0.105475E-01        0.218467E-04        0.501060E-03        0.103794E-05        0.244708E-02        0.102116E-08        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.739721E-01        0.000000E+00        0.128416E-03        0.128416E-03        0.000000E+00        0.000000E+00        0.286926E-02        0.000000E+00        0.100000E+01
  20170626        0.400000E+00        0.532208E+01        0.335368E+02        0.200573E+02        0.122081E+03        0.122081E+02        0.122081E+04        0.250000E+01        0.600000E+01        0.685358E-02        0.372172E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.679573E-01        0.400007E-01        0.236618E-02        0.966555E-03        0.207776E+00        0.128370E+01        0.105475E-01        0.218457E-04        0.501060E-03        0.103794E-05        0.236582E-02        0.140901E-08        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.683360E-01        0.000000E+00        0.122081E-03        0.122081E-03        0.000000E+00        0.000000E+00        0.284205E-02        0.000000E+00        0.100000E+01
  20170627        0.400000E+00        0.552897E+01        0.345023E+02        0.208601E+02        0.126003E+03        0.126003E+02        0.126003E+04        0.250000E+01        0.600000E+01        0.699957E-02        0.374139E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.714080E-01        0.400007E-01        0.241658E-02        0.997601E-03        0.206808E+00        0.128370E+01        0.105475E-01        0.218444E-04        0.501060E-03        0.103794E-05        0.241607E-02        0.201353E-08        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.718060E-01        0.000000E+00        0.126003E-03        0.126003E-03        0.000000E+00        0.000000E+00        0.318749E-02        0.000000E+00        0.100000E+01
  20170628        0.400000E+00        0.569966E+01        0.354418E+02        0.215808E+02        0.128623E+03        0.128623E+02        0.128623E+04        0.250000E+01        0.600000E+01        0.709627E-02        0.375424E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.737482E-01        0.400007E-01        0.244997E-02        0.101835E-02        0.206175E+00        0.128370E+01        0.105475E-01        0.218423E-04        0.501060E-03        0.103794E-05        0.244922E-02        0.295448E-08        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.741591E-01        0.000000E+00        0.128623E-03        0.128623E-03        0.000000E+00        0.000000E+00        0.353428E-02        0.000000E+00        0.100000E+01
  20170629        0.400000E+00        0.580054E+01        0.361230E+02        0.220570E+02        0.129663E+03        0.129663E+02        0.129663E+04        0.250000E+01        0.600000E+01        0.713447E-02        0.375928E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.746844E-01        0.400007E-01        0.246316E-02        0.102658E-02        0.205927E+00        0.128370E+01        0.105475E-01        0.218399E-04        0.501060E-03        0.103794E-05        0.246213E-02        0.400905E-08        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.751006E-01        0.000000E+00        0.129663E-03        0.129663E-03        0.000000E+00        0.000000E+00        0.378950E-02        0.000000E+00        0.100000E+01
  20170630        0.400000E+00        0.585364E+01        0.367515E+02        0.224126E+02        0.129194E+03        0.129194E+02        0.129194E+04        0.250000E+01        0.600000E+01        0.711726E-02        0.375701E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.742618E-01        0.400007E-01        0.245722E-02        0.102287E-02        0.206038E+00        0.128370E+01        0.105475E-01        0.218364E-04        0.501060E-03        0.103794E-05        0.245579E-02        0.557442E-08        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.746756E-01        0.000000E+00        0.129194E-03        0.129194E-03        0.000000E+00        0.000000E+00        0.401207E-02        0.000000E+00        0.100000E+01
